slot, dow, hour, int_demand, ext_demand
1055, 2, 0, 61.3076, 791.3311
1056, 2, 1, 61.3743, 771.6586
1057, 2, 2, 59.5013, 792.1023
1058, 2, 3, 55.652, 812.1155
1059, 2, 4, 51.8407, 758.342
1060, 2, 5, 54.5535, 738.6447
1061, 2, 6, 57.8444, 733.8075
1062, 2, 7, 55.8866, 758.9428
1063, 2, 8, 61.3003, 857.3323
1064, 2, 9, 52.5307, 931.5509
1065, 2, 10, 43.8597, 873.8353
1066, 2, 11, 21.3254, 957.1586
1067, 2, 12, 5.7416, 1000.4881
1068, 2, 13, 12.8154, 948.6963
1069, 2, 14, 28.6298, 1034.6873
1070, 2, 15, 49.4697, 882.3051
1071, 2, 16, 41.2167, 903.6337
1072, 2, 17, 44.7572, 966.0574
1073, 2, 18, 51.7665, 840.0413
1074, 2, 19, 48.0069, 949.8465
1075, 2, 20, 49.0217, 914.6716
1076, 2, 21, 48.4827, 953.4165
1077, 2, 22, 57.2204, 776.8697
1078, 2, 23, 55.5474, 841.2821
1079, 3, 0, 70.3694, 752.6406
1080, 3, 1, 58.003, 658.5292
1081, 3, 2, 64.9887, 785.6462
1082, 3, 3, 56.3547, 679.7157
1083, 3, 4, 59.0718, 737.0252
1084, 3, 5, 58.1858, 779.2213
1085, 3, 6, 64.6626, 855.51
1086, 3, 7, 62.5651, 830.177
1087, 3, 8, 67.8409, 865.1489
1088, 3, 9, 43.9474, 958.9797
1089, 3, 10, 58.438, 838.4557
1090, 3, 11, 49.2588, 948.3046
1091, 3, 12, 50.4287, 857.5213
1092, 3, 13, 52.3546, 994.9299
1093, 3, 14, 63.1344, 902.4076
1094, 3, 15, 58.213, 968.7636
1095, 3, 16, 62.2374, 842.5871
1096, 3, 17, 57.7315, 939.126
1097, 3, 18, 49.025, 813.9979
1098, 3, 19, 49.366, 891.4371
1099, 3, 20, 51.1026, 1031.2834
1100, 3, 21, 51.7513, 919.2318
1101, 3, 22, 48.7187, 848.9307
1102, 3, 23, 52.9007, 754.0594
1103, 4, 0, 53.9981, 814.5385
1104, 4, 1, 50.006, 816.054
1105, 4, 2, 55.1038, 669.6003
1106, 4, 3, 58.4352, 670.4141
1107, 4, 4, 54.8427, 825.1936
1108, 4, 5, 53.742, 804.7826
1109, 4, 6, 65.5217, 811.9992
1110, 4, 7, 62.1776, 760.0426
1111, 4, 8, 49.292, 995.2688
1112, 4, 9, 30.5024, 1026.7413
1113, 4, 10, 51.4996, 925.9516
1114, 4, 11, 21.9652, 1025.6914
1115, 4, 12, 16.8652, 980.8547
1116, 4, 13, 25.2643, 903.9678
1117, 4, 14, 40.3363, 928.6423
1118, 4, 15, 28.354, 1014.6129
1119, 4, 16, 54.9332, 1053.8088
1120, 4, 17, 52.4297, 1010.4768
1121, 4, 18, 54.1937, 958.9552
1122, 4, 19, 57.7605, 927.4776
1123, 4, 20, 61.2612, 931.2929
1124, 4, 21, 52.6564, 999.4183
1125, 4, 22, 51.782, 960.5012
1126, 4, 23, 60.7152, 919.6051
1127, 5, 0, 63.9604, 832.5952
1128, 5, 1, 63.4875, 757.7525
1129, 5, 2, 65.9898, 808.5961
1130, 5, 3, 68.4814, 731.8888
1131, 5, 4, 58.8731, 816.3654
1132, 5, 5, 61.2597, 740.4914
1133, 5, 6, 56.3368, 854.8302
1134, 5, 7, 60.8272, 977.2198
1135, 5, 8, 58.9497, 892.9284
1136, 5, 9, 41.7711, 1042.8378
1137, 5, 10, 33.8287, 970.0996
1138, 5, 11, 42.2003, 941.9689
1139, 5, 12, 32.1608, 1037.8593
1140, 5, 13, 36.0436, 1085.9671
1141, 5, 14, 51.4232, 1004.5261
1142, 5, 15, 52.3569, 996.2616
1143, 5, 16, 59.2103, 967.3108
1144, 5, 17, 55.6505, 948.5279
1145, 5, 18, 58.0613, 900.3927
1146, 5, 19, 58.95, 935.0229
1147, 5, 20, 58.0734, 939.8392
1148, 5, 21, 51.2755, 909.6598
1149, 5, 22, 47.3718, 762.5708
1150, 5, 23, 56.6413, 760.4657
1151, 6, 0, 59.4359, 745.0353
1152, 6, 1, 71.2933, 618.5648
1153, 6, 2, 57.24, 675.8324
1154, 6, 3, 60.2944, 661.5816
1155, 6, 4, 50.1545, 676.6258
1156, 6, 5, 52.5519, 749.6977
1157, 6, 6, 56.6828, 723.4331
1158, 6, 7, 58.7632, 839.8567
1159, 6, 8, 61.8079, 764.3518
1160, 6, 9, 56.5487, 814.3339
1161, 6, 10, 50.8129, 839.3333
1162, 6, 11, 47.6254, 879.5751
1163, 6, 12, 47.9073, 793.3323
1164, 6, 13, 50.043, 854.9136
1165, 6, 14, 57.7259, 916.8474
1166, 6, 15, 58.7111, 852.1712
1167, 6, 16, 54.9447, 883.2065
1168, 6, 17, 52.5116, 719.8983
1169, 6, 18, 49.6901, 912.2662
1170, 6, 19, 50.5505, 836.234
1171, 6, 20, 42.9175, 785.9301
1172, 6, 21, 45.6413, 707.8748
1173, 6, 22, 40.3997, 830.3122
1174, 6, 23, 31.1917, 731.2438
1175, 7, 0, 55.3084, 687.8312
1176, 7, 1, 59.4321, 724.3812
1177, 7, 2, 74.2319, 622.644
1178, 7, 3, 54.2552, 704.6089
1179, 7, 4, 60.0282, 684.7009
1180, 7, 5, 84.1943, 657.2986
1181, 7, 6, 64.5632, 678.7193
1182, 7, 7, 67.1645, 779.7561
1183, 7, 8, 43.2283, 848.5339
1184, 7, 9, 32.4213, 863.8034
1185, 7, 10, 35.3824, 910.1442
1186, 7, 11, 36.7588, 870.6421
1187, 7, 12, 23.4693, 862.4635
1188, 7, 13, 41.0666, 935.6455
1189, 7, 14, 43.5932, 915.2075
1190, 7, 15, 50.0664, 835.1632
1191, 7, 16, 66.6365, 870.5661
1192, 7, 17, 72.9042, 824.7737
1193, 7, 18, 56.6098, 825.7405
1194, 7, 19, 44.5476, 921.8137
1195, 7, 20, 47.4718, 870.126
1196, 7, 21, 63.2661, 873.2151
1197, 7, 22, 70.6718, 847.8961
1198, 7, 23, 57.5113, 868.2371
1199, 1, 0, 78.3457, 815.2811
1200, 1, 1, 68.9977, 763.3926
1201, 1, 2, 52.4551, 783.5278
1202, 1, 3, 56.5276, 705.7846
1203, 1, 4, 63.6243, 817.2293
1204, 1, 5, 60.5039, 828.982
1205, 1, 6, 75.3666, 869.4324
1206, 1, 7, 60.8105, 911.2076
1207, 1, 8, 50.7657, 872.0109
1208, 1, 9, 43.1253, 984.022
1209, 1, 10, 26.1215, 1030.08
1210, 1, 11, 23.5065, 994.3675
1211, 1, 12, 23.4099, 1026.9425
1212, 1, 13, 27.7338, 1076.7057
1213, 1, 14, 19.8551, 958.1267
1214, 1, 15, 42.4298, 1056.4047
1215, 1, 16, 49.235, 906.6756
1216, 1, 17, 52.9596, 1011.247
1217, 1, 18, 65.8085, 954.0306
1218, 1, 19, 55.1995, 905.9431
1219, 1, 20, 54.9744, 848.5336
1220, 1, 21, 58.0826, 846.1355
1221, 1, 22, 58.3672, 863.3528
1222, 1, 23, 58.2697, 849.4843
1223, 2, 0, 67.5187, 845.8036
1224, 2, 1, 60.7579, 849.3635
1225, 2, 2, 58.6796, 701.0857
1226, 2, 3, 62.4082, 718.1229
1227, 2, 4, 58.8058, 757.0656
1228, 2, 5, 66.335, 769.6661
1229, 2, 6, 67.5493, 804.6723
1230, 2, 7, 62.3014, 868.1734
1231, 2, 8, 50.1782, 951.7327
1232, 2, 9, 40.0371, 957.9988
1233, 2, 10, 36.3592, 893.0777
1234, 2, 11, 36.3399, 825.1928
1235, 2, 12, 11.1687, 939.6716
1236, 2, 13, 20.6028, 887.7732
1237, 2, 14, 44.0014, 905.8715
1238, 2, 15, 56.9536, 890.2835
1239, 2, 16, 47.27, 946.028
1240, 2, 17, 46.2828, 1012.9777
1241, 2, 18, 61.8503, 787.6426
1242, 2, 19, 48.457, 1010.3774
1243, 2, 20, 58.0893, 902.7175
1244, 2, 21, 51.8789, 925.2216
1245, 2, 22, 48.5516, 817.744
1246, 2, 23, 49.0644, 814.3511
1247, 3, 0, 60.6327, 741.8739
1248, 3, 1, 56.2084, 678.7099
1249, 3, 2, 60.2951, 705.7258
1250, 3, 3, 59.0139, 653.7299
1251, 3, 4, 54.2955, 638.3302
1252, 3, 5, 52.6023, 753.0345
1253, 3, 6, 61.6755, 740.7652
1254, 3, 7, 67.9435, 826.0326
1255, 3, 8, 62.009, 830.3244
1256, 3, 9, 52.1027, 808.8908
1257, 3, 10, 45.825, 858.0612
1258, 3, 11, 42.8884, 836.0444
1259, 3, 12, 53.5979, 855.2873
1260, 3, 13, 46.263, 974.6073
1261, 3, 14, 25.3244, 808.2158
1262, 3, 15, 40.5687, 920.5434
1263, 3, 16, 44.5975, 847.1144
1264, 3, 17, 51.8437, 795.1147
1265, 3, 18, 54.7471, 857.9406
1266, 3, 19, 54.1968, 777.9985
1267, 3, 20, 51.5886, 879.344
1268, 3, 21, 46.1078, 905.6992
1269, 3, 22, 53.2146, 805.6511
1270, 3, 23, 51.1481, 784.9511
1271, 4, 0, 60.9488, 647.0934
1272, 4, 1, 63.2066, 746.5452
1273, 4, 2, 69.7466, 607.6461
1274, 4, 3, 63.5441, 662.7981
1275, 4, 4, 54.8289, 778.9933
1276, 4, 5, 58.1375, 761.3448
1277, 4, 6, 60.178, 723.4798
1278, 4, 7, 71.6679, 721.225
1279, 4, 8, 67.4381, 814.8282
1280, 4, 9, 44.0685, 894.815
1281, 4, 10, 36.1061, 925.9262
1282, 4, 11, 30.501, 916.8022
1283, 4, 12, 17.4226, 936.7118
1284, 4, 13, 35.8516, 1002.4422
1285, 4, 14, 57.1172, 943.2155
1286, 4, 15, 51.1908, 964.853
1287, 4, 16, 53.5179, 905.8489
1288, 4, 17, 53.5169, 906.0739
1289, 4, 18, 59.5099, 932.6219
1290, 4, 19, 60.6104, 858.8161
1291, 4, 20, 56.344, 898.8333
1292, 4, 21, 55.1543, 972.4941
1293, 4, 22, 53.0598, 955.8477
1294, 4, 23, 61.7606, 857.8979
1295, 5, 0, 61.7419, 839.6153
1296, 5, 1, 53.0445, 760.2794
1297, 5, 2, 73.0862, 662.4531
1298, 5, 3, 44.5721, 727.3258
1299, 5, 4, 51.0918, 707.7137
1300, 5, 5, 49.8445, 803.0707
1301, 5, 6, 58.7217, 762.1224
1302, 5, 7, 58.0299, 784.1101
1303, 5, 8, 58.2407, 955.7559
1304, 5, 9, 61.0489, 913.9285
1305, 5, 10, 56.4153, 1011.3926
1306, 5, 11, 47.2117, 958.0996
1307, 5, 12, 30.6872, 983.5071
1308, 5, 13, 18.3315, 975.1584
1309, 5, 14, 40.861, 858.9041
1310, 5, 15, 26.3608, 1012.0268
1311, 5, 16, 40.5954, 885.89
1312, 5, 17, 53.3425, 902.2243
1313, 5, 18, 54.7262, 1011.6553
1314, 5, 19, 56.9286, 969.4355
1315, 5, 20, 62.4645, 873.9773
1316, 5, 21, 52.225, 847.3523
1317, 5, 22, 47.7748, 916.3463
1318, 5, 23, 56.8083, 881.5987
1319, 6, 0, 57.8468, 838.8345
1320, 6, 1, 57.3474, 758.7195
1321, 6, 2, 61.332, 728.9994
1322, 6, 3, 57.9217, 713.7628
1323, 6, 4, 57.3621, 724.2843
1324, 6, 5, 52.142, 732.9541
1325, 6, 6, 51.5094, 738.1444
1326, 6, 7, 68.4027, 815.975
1327, 6, 8, 65.9264, 800.5922
1328, 6, 9, 28.8498, 983.4003
1329, 6, 10, 36.168, 907.9875
1330, 6, 11, 18.5222, 846.7096
1331, 6, 12, 31.1834, 985.7701
1332, 6, 13, 19.2407, 975.3502
1333, 6, 14, 39.7546, 910.9672
1334, 6, 15, 35.4191, 962.9081
1335, 6, 16, 43.7084, 1016.4035
1336, 6, 17, 50.8611, 898.3482
1337, 6, 18, 63.1312, 870.2865
1338, 6, 19, 57.3587, 933.7073
1339, 6, 20, 53.3044, 861.4701
1340, 6, 21, 54.4575, 793.8401
1341, 6, 22, 49.7811, 814.855
1342, 6, 23, 47.119, 719.6734
1343, 7, 0, 63.0309, 872.8054
1344, 7, 1, 53.3426, 737.168
1345, 7, 2, 82.1552, 658.0778
1346, 7, 3, 68.2889, 714.8454
1347, 7, 4, 64.3333, 708.9173
1348, 7, 5, 59.3451, 850.0369
1349, 7, 6, 56.3799, 709.6459
1350, 7, 7, 45.3741, 831.5223
1351, 7, 8, 66.3699, 934.3067
1352, 7, 9, 41.171, 924.707
1353, 7, 10, 37.962, 845.2428
1354, 7, 11, 14.8489, 1002.7448
1355, 7, 12, 12.0202, 976.1918
1356, 7, 13, 12.1601, 959.8539
1357, 7, 14, 40.8658, 951.4535
1358, 7, 15, 52.6718, 885.4473
1359, 7, 16, 53.809, 909.3372
1360, 7, 17, 45.3468, 1002.4564
1361, 7, 18, 59.1713, 942.8486
1362, 7, 19, 52.4208, 963.7377
1363, 7, 20, 49.2513, 891.6671
1364, 7, 21, 56.0363, 893.58
1365, 7, 22, 50.9633, 860.8648
1366, 7, 23, 54.3605, 817.6384
1367, 1, 0, 67.5481, 761.3374
1368, 1, 1, 79.897, 710.5788
1369, 1, 2, 66.8543, 792.7784
1370, 1, 3, 50.7678, 731.0614
1371, 1, 4, 61.3949, 751.5983
1372, 1, 5, 77.4851, 925.5191
1373, 1, 6, 79.2507, 921.9136
1374, 1, 7, 73.3947, 885.8615
1375, 1, 8, 69.129, 930.295
1376, 1, 9, 57.3076, 987.4818
1377, 1, 10, 58.8611, 968.6609
1378, 1, 11, 46.7994, 1000.1056
1379, 1, 12, 30.2371, 1031.1392
1380, 1, 13, 22.3341, 1022.0248
1381, 1, 14, 14.0451, 1061.0573
1382, 1, 15, 30.4564, 1003.3029
1383, 1, 16, 32.96, 1058.6446
1384, 1, 17, 51.3241, 966.6546
1385, 1, 18, 62.2685, 1016.0629
1386, 1, 19, 62.7559, 920.5666
1387, 1, 20, 73.2203, 1035.433
1388, 1, 21, 59.9039, 935.2174
1389, 1, 22, 52.6619, 909.7672
1390, 1, 23, 65.0607, 879.1133
1391, 2, 0, 61.0949, 903.9473
1392, 2, 1, 56.3086, 798.4939
1393, 2, 2, 67.1945, 760.1784
1394, 2, 3, 59.9961, 729.8136
1395, 2, 4, 56.764, 684.4291
1396, 2, 5, 59.5242, 876.8507
1397, 2, 6, 67.1009, 775.5666
1398, 2, 7, 72.8274, 1051.4886
1399, 2, 8, 68.293, 934.9336
1400, 2, 9, 48.7979, 1036.6682
1401, 2, 10, 40.2336, 1022.6348
1402, 2, 11, 29.3759, 1056.4561
1403, 2, 12, 13.0152, 1029.4385
1404, 2, 13, 23.9802, 1099.6686
1405, 2, 14, 47.2608, 1009.6412
1406, 2, 15, 65.4401, 1035.9862
1407, 2, 16, 60.2798, 952.7554
1408, 2, 17, 54.6584, 1004.1556
1409, 2, 18, 54.2161, 988.7611
1410, 2, 19, 44.5437, 1012.2606
1411, 2, 20, 53.9813, 902.0735
1412, 2, 21, 51.3916, 1044.8047
1413, 2, 22, 50.3252, 977.3168
1414, 2, 23, 65.4414, 770.3999
1415, 3, 0, 63.6577, 844.8407
1416, 3, 1, 62.1414, 781.117
1417, 3, 2, 57.8014, 708.3081
1418, 3, 3, 51.7407, 666.0435
1419, 3, 4, 47.6846, 797.344
1420, 3, 5, 54.214, 800.1582
1421, 3, 6, 58.9467, 875.8713
1422, 3, 7, 59.3708, 981.1856
1423, 3, 8, 68.7826, 996.2031
1424, 3, 9, 39.3827, 1018.8132
1425, 3, 10, 28.1644, 1045.4216
1426, 3, 11, 16.0786, 996.5983
1427, 3, 12, 8.8608, 1023.5778
1428, 3, 13, 12.9735, 1107.8746
1429, 3, 14, 23.4075, 955.3381
1430, 3, 15, 43.8321, 917.5465
1431, 3, 16, 37.584, 914.382
1432, 3, 17, 59.4881, 901.2727
1433, 3, 18, 48.986, 951.4529
1434, 3, 19, 56.5628, 922.9257
1435, 3, 20, 48.9251, 920.5065
1436, 3, 21, 51.249, 877.0801
1437, 3, 22, 44.3931, 860.627
1438, 3, 23, 49.7774, 775.7579
1439, 4, 0, 61.8461, 726.5969
1440, 4, 1, 52.8714, 758.8856
1441, 4, 2, 49.8488, 681.2592
1442, 4, 3, 52.5069, 607.9258
1443, 4, 4, 60.1077, 662.4223
1444, 4, 5, 53.4404, 789.7304
1445, 4, 6, 63.8608, 740.286
1446, 4, 7, 59.0521, 829.2635
1447, 4, 8, 60.5707, 883.3686
1448, 4, 9, 53.7909, 876.0378
1449, 4, 10, 37.0055, 862.5083
1450, 4, 11, 26.253, 966.3021
1451, 4, 12, 13.5852, 972.458
1452, 4, 13, 31.1196, 832.6632
1453, 4, 14, 33.8789, 870.6954
1454, 4, 15, 45.5951, 954.411
1455, 4, 16, 63.858, 954.522
1456, 4, 17, 64.4834, 898.7563
1457, 4, 18, 62.0649, 889.7096
1458, 4, 19, 52.9629, 952.6165
1459, 4, 20, 52.5504, 868.346
1460, 4, 21, 53.8964, 909.9176
1461, 4, 22, 55.0651, 848.6235
1462, 4, 23, 54.1387, 805.5547
1463, 5, 0, 64.3001, 755.9837
1464, 5, 1, 58.1096, 714.3613
1465, 5, 2, 60.1472, 611.7204
1466, 5, 3, 53.5623, 772.3294
1467, 5, 4, 53.1443, 752.8806
1468, 5, 5, 59.1078, 742.6858
1469, 5, 6, 59.9022, 745.5262
1470, 5, 7, 63.0136, 761.6564
1471, 5, 8, 62.4483, 798.8957
1472, 5, 9, 58.9931, 882.1407
1473, 5, 10, 54.1399, 882.7794
1474, 5, 11, 40.9482, 923.2403
1475, 5, 12, 40.1636, 909.9471
1476, 5, 13, 32.8724, 944.8861
1477, 5, 14, 46.8164, 761.4931
1478, 5, 15, 62.6042, 909.4874
1479, 5, 16, 61.9208, 919.1729
1480, 5, 17, 44.4323, 1024.2342
1481, 5, 18, 57.2817, 933.3782
1482, 5, 19, 53.2977, 934.4994
1483, 5, 20, 54.4769, 850.6859
1484, 5, 21, 43.3007, 842.8403
1485, 5, 22, 43.2829, 791.734
1486, 5, 23, 45.8422, 634.7115
1487, 6, 0, 49.0367, 634.6242
1488, 6, 1, 57.6725, 626.0841
1489, 6, 2, 55.2195, 620.9225
1490, 6, 3, 54.7229, 579.9792
1491, 6, 4, 59.7819, 570.5378
1492, 6, 5, 60.1248, 583.183
1493, 6, 6, 57.7151, 717.3267
1494, 6, 7, 59.567, 709.2931
1495, 6, 8, 48.1279, 909.4701
1496, 6, 9, 26.3645, 890.702
1497, 6, 10, 17.314, 774.8152
1498, 6, 11, 10.8497, 821.0062
1499, 6, 12, 27.1818, 809.6987
1500, 6, 13, 50.0542, 847.2298
1501, 6, 14, 52.4874, 765.0848
1502, 6, 15, 65.9425, 885.4063
1503, 6, 16, 54.7413, 712.0518
1504, 6, 17, 53.1951, 807.6632
1505, 6, 18, 52.0416, 801.8387
1506, 6, 19, 52.3348, 822.8315
1507, 6, 20, 49.8474, 780.9684
1508, 6, 21, 45.4336, 777.1191
1509, 6, 22, 44.7635, 768.629
1510, 6, 23, 44.9865, 698.0848
1511, 7, 0, 60.6459, 690.5367
1512, 7, 1, 57.376, 532.2381
1513, 7, 2, 55.3523, 601.341
1514, 7, 3, 57.3721, 673.5629
1515, 7, 4, 49.7374, 604.9112
1516, 7, 5, 55.8742, 747.0981
1517, 7, 6, 55.6296, 809.193
1518, 7, 7, 65.9337, 703.7176
1519, 7, 8, 63.2834, 881.9299
1520, 7, 9, 37.1885, 772.0776
1521, 7, 10, 50.1962, 840.8222
1522, 7, 11, 47.936, 866.7328
1523, 7, 12, 42.2557, 856.1489
1524, 7, 13, 42.1659, 861.9221
1525, 7, 14, 58.2725, 781.8502
1526, 7, 15, 60.9463, 920.9234
1527, 7, 16, 58.5446, 838.7182
1528, 7, 17, 49.478, 783.5864
1529, 7, 18, 47.4575, 848.4789
1530, 7, 19, 47.7226, 862.3313
1531, 7, 20, 53.1273, 865.5548
1532, 7, 21, 41.9495, 856.6811
1533, 7, 22, 42.8103, 893.8321
1534, 7, 23, 45.7628, 794.9212
1535, 1, 0, 56.2406, 696.7994
1536, 1, 1, 59.2752, 788.2594
1537, 1, 2, 60.5633, 717.8951
1538, 1, 3, 59.9474, 711.0188
1539, 1, 4, 65.613, 723.5083
1540, 1, 5, 62.7927, 799.0168
1541, 1, 6, 63.0524, 848.5436
1542, 1, 7, 58.4162, 867.6408
1543, 1, 8, 54.723, 911.9156
1544, 1, 9, 46.2576, 934.0887
1545, 1, 10, 46.9544, 930.0858
1546, 1, 11, 22.7306, 966.9658
1547, 1, 12, 23.2443, 959.0231
1548, 1, 13, 20.4254, 1007.5223
1549, 1, 14, 38.2326, 960.3482
1550, 1, 15, 42.0039, 969.8485
1551, 1, 16, 52.2295, 941.2411
1552, 1, 17, 49.229, 927.761
1553, 1, 18, 62.7134, 880.4893
1554, 1, 19, 56.3631, 933.8464
1555, 1, 20, 54.6831, 932.1543
1556, 1, 21, 58.4758, 864.1798
1557, 1, 22, 45.241, 829.5143
1558, 1, 23, 59.6993, 862.2261
1559, 2, 0, 49.2787, 784.7305
1560, 2, 1, 54.5777, 821.1805
1561, 2, 2, 56.6116, 771.7782
1562, 2, 3, 52.931, 736.4935
1563, 2, 4, 53.9812, 766.9469
1564, 2, 5, 63.0957, 816.1875
1565, 2, 6, 62.0919, 680.315
1566, 2, 7, 67.2965, 844.5836
1567, 2, 8, 67.5629, 841.5447
1568, 2, 9, 65.4613, 915.2706
1569, 2, 10, 57.2166, 1034.9031
1570, 2, 11, 57.2223, 953.0274
1571, 2, 12, 53.3537, 991.2138
1572, 2, 13, 53.2178, 952.0445
1573, 2, 14, 56.521, 836.1187
1574, 2, 15, 58.5814, 912.2092
1575, 2, 16, 64.7222, 935.6297
1576, 2, 17, 64.6093, 896.7521
1577, 2, 18, 60.4415, 950.6379
1578, 2, 19, 57.4304, 994.7679
1579, 2, 20, 54.6243, 898.7283
1580, 2, 21, 56.0846, 907.4736
1581, 2, 22, 50.4234, 877.6997
1582, 2, 23, 56.0522, 837.7984
1583, 3, 0, 49.2974, 969.218
1584, 3, 1, 57.8582, 754.2576
1585, 3, 2, 45.7851, 729.4058
1586, 3, 3, 40.2121, 880.0063
1587, 3, 4, 49.798, 773.7552
1588, 3, 5, 50.9655, 824.6554
1589, 3, 6, 62.0115, 800.4299
1590, 3, 7, 59.0028, 878.8037
1591, 3, 8, 57.602, 988.171
1592, 3, 9, 39.8051, 1097.389
1593, 3, 10, 29.6256, 1025.926
1594, 3, 11, 34.0911, 1011.8775
1595, 3, 12, 26.9789, 901.9444
1596, 3, 13, 11.2815, 1128.2013
1597, 3, 14, 23.5148, 998.6566
1598, 3, 15, 23.4452, 1170.0135
1599, 3, 16, 44.401, 1021.6714
1600, 3, 17, 46.0236, 1040.1754
1601, 3, 18, 56.9323, 1086.759
1602, 3, 19, 47.3688, 1044.1543
1603, 3, 20, 45.0132, 996.1987
1604, 3, 21, 50.3476, 1040.3287
1605, 3, 22, 49.7192, 999.4156
1606, 3, 23, 55.6521, 1000.3803
1607, 4, 0, 62.0249, 823.3759
1608, 4, 1, 62.8542, 872.6304
1609, 4, 2, 65.485, 845.036
1610, 4, 3, 60.4302, 781.8244
1611, 4, 4, 64.8587, 884.9316
1612, 4, 5, 62.4158, 924.8869
1613, 4, 6, 63.7289, 927.5663
1614, 4, 7, 62.5434, 951.8769
1615, 4, 8, 60.4142, 1022.5622
1616, 4, 9, 48.738, 1032.3644
1617, 4, 10, 39.4812, 1100.947
1618, 4, 11, 29.5099, 1054.2017
1619, 4, 12, 32.2741, 1034.8793
1620, 4, 13, 11.7271, 1098.0094
1621, 4, 14, 30.5712, 1087.0567
1622, 4, 15, 46.7762, 1031.5788
1623, 4, 16, 53.3127, 1082.5887
1624, 4, 17, 49.2597, 975.2115
1625, 4, 18, 63.8972, 1002.4103
1626, 4, 19, 57.9041, 1000.088
1627, 4, 20, 54.237, 1100.9077
1628, 4, 21, 53.983, 1026.423
1629, 4, 22, 59.7478, 985.5423
1630, 4, 23, 55.5885, 995.6427
1631, 5, 0, 59.204, 844.3459
1632, 5, 1, 57.1546, 825.9687
1633, 5, 2, 59.9405, 815.4842
1634, 5, 3, 51.4208, 852.1036
1635, 5, 4, 56.9833, 861.3973
1636, 5, 5, 60.8143, 835.8563
1637, 5, 6, 62.7988, 883.8866
1638, 5, 7, 65.4073, 967.4412
1639, 5, 8, 63.8162, 1078.4088
1640, 5, 9, 53.6914, 1035.0346
1641, 5, 10, 47.9638, 1061.5095
1642, 5, 11, 34.8471, 968.6086
1643, 5, 12, 38.8288, 1019.9368
1644, 5, 13, 48.0416, 1067.8027
1645, 5, 14, 59.2815, 1065.7984
1646, 5, 15, 62.9588, 1018.9256
1647, 5, 16, 39.3338, 1018.9364
1648, 5, 17, 56.8677, 903.7851
1649, 5, 18, 45.3572, 1097.7514
1650, 5, 19, 58.1062, 900.0418
1651, 5, 20, 49.5204, 936.8896
1652, 5, 21, 49.5853, 803.5169
1653, 5, 22, 49.762, 815.9284
1654, 5, 23, 51.211, 776.6494
1655, 6, 0, 54.7876, 764.3747
1656, 6, 1, 53.0395, 782.2446
1657, 6, 2, 71.3343, 628.3294
1658, 6, 3, 63.1761, 712.3487
1659, 6, 4, 56.6288, 718.9401
1660, 6, 5, 57.857, 676.2513
1661, 6, 6, 55.4127, 634.0401
1662, 6, 7, 54.4936, 758.7023
1663, 6, 8, 55.5131, 899.6516
1664, 6, 9, 39.0829, 765.732
1665, 6, 10, 18.6164, 819.5799
1666, 6, 11, 17.2476, 871.9797
1667, 6, 12, 4.2699, 865.0824
1668, 6, 13, 22.7508, 953.0589
1669, 6, 14, 26.4539, 839.1958
1670, 6, 15, 45.0191, 954.1537
1671, 6, 16, 33.0014, 886.8239
1672, 6, 17, 36.3386, 803.6214
1673, 6, 18, 32.3919, 870.6791
1674, 6, 19, 34.7473, 863.9316
1675, 6, 20, 35.8368, 854.9862
1676, 6, 21, 37.9061, 727.2415
1677, 6, 22, 36.8393, 724.6275
1678, 6, 23, 35.1943, 625.6845
1679, 7, 0, 47.8198, 743.1478
1680, 7, 1, 40.8267, 538.6698
1681, 7, 2, 50.7692, 603.2666
1682, 7, 3, 46.918, 530.9989
1683, 7, 4, 53.012, 629.1066
1684, 7, 5, 44.7977, 621.7262
1685, 7, 6, 53.0427, 720.5834
1686, 7, 7, 47.35, 810.1675
1687, 7, 8, 42.0647, 782.2003
1688, 7, 9, 38.6977, 676.6889
1689, 7, 10, 13.2376, 726.2151
1690, 7, 11, 19.2461, 904.2794
1691, 7, 12, 19.1029, 768.7426
1692, 7, 13, 20.4487, 813.4571
1693, 7, 14, 40.9018, 824.679
1694, 7, 15, 30.5509, 812.9079
1695, 7, 16, 28.2808, 801.0304
1696, 7, 17, 34.4243, 840.5536
1697, 7, 18, 41.455, 858.929
1698, 7, 19, 47.8127, 722.6506
1699, 7, 20, 45.8077, 644.8576
1700, 7, 21, 39.7188, 776.6645
1701, 7, 22, 37.4756, 680.8492
1702, 7, 23, 35.0757, 697.803
1703, 1, 0, 33.7154, 653.1588
1704, 1, 1, 50.975, 641.8691
1705, 1, 2, 44.4051, 576.3303
1706, 1, 3, 49.0303, 579.903
1707, 1, 4, 44.2911, 614.5402
1708, 1, 5, 44.9924, 647.9549
1709, 1, 6, 53.0335, 664.5555
1710, 1, 7, 54.2815, 800.244
1711, 1, 8, 48.2474, 784.3817
1712, 1, 9, 32.4393, 811.9469
1713, 1, 10, 26.5756, 883.6929
1714, 1, 11, 27.31, 893.7322
1715, 1, 12, 12.5348, 876.8746
1716, 1, 13, 8.9917, 838.669
1717, 1, 14, 11.9594, 719.9549
1718, 1, 15, 15.1556, 768.8466
1719, 1, 16, 33.0835, 757.1261
1720, 1, 17, 45.3424, 933.3499
1721, 1, 18, 47.0679, 889.1314
